branch_id,brand,branch,bill_no,fact_no,session_no,table,seat_no,waiter,people_no,pay_type,disc_type,open_time,date,bill_time,bill_date,printed,posted,total,received,taxes,auto_grat,login_ref,cash_draw,sale_type,sale_area,acc_posted,discount,dollardisc,taxable,prt_time,prt_date,disc_pct,hidden,tax_table,account_no,rev_center,phone,cust_id,phone_id,gratovrpct,gratovramt,note,sls_name,cash_back,trans_id,start_stn,settle_stn,waiter0,send_time,assg_time,tray_ref,notaxamt,retn_time,address_id,addr_mode,advconvert,ready_time,dlv_time
11,Manam,Manam Greenhills,15982,0.0,0.0,0,0,101112,0,12,<NA>,11:45:54.58,2025-08-01,11:45:54.58,2025-08-01,True,False,413.0,413.0,44.25,0.0,0,1,GRABFOOD,1,False,0.0,0,False,11:45:54.58,2025-08-01,0.0,False,1,0.0,GRABFOOD,0.0,0,0,-99.99,-10000000000,<NA>,0.0,0,15982,0,0,0,11:45:54.58,0.0,1,0,0.0,0,0,0,11:45:54.58,11:45:54.58
11,Manam,Manam Greenhills,15983,0.0,0.0,0,0,101112,0,12,GRABSNR 60,11:46:31.29,2025-08-01,11:46:31.29,2025-08-01,True,False,330.0,330.0,64.29,0.0,0,1,GRABFOOD,1,False,60.0,0,False,11:46:31.29,2025-08-01,0.0,False,1,0.0,GRABFOOD,0.0,0,0,-99.99,-10000000000,<NA>,0.0,0,15983,0,0,0,11:46:31.29,0.0,1,0,0.0,0,0,0,11:46:31.29,11:46:31.29
11,Manam,Manam Greenhills,15990,0.0,0.0,32,0,101112,1,3,PWD-SOLO,11:39:00.587,2025-08-01,11:39:00.587,2025-08-01,True,False,361.60715,361.60715,0.0,-24.59,0,1,DINEIN1,1,False,72.32,0,False,11:39:00.587,2025-08-01,0.0,False,1,0.0,DINEIN1,0.0,0,0,-99.99,-10000000000,<NA>,0.0,0,15990,0,0,0,11:39:00.587,0.0,1,0,0.0,0,0,0,11:39:00.587,11:39:00.587
11,Manam,Manam Greenhills,15991,0.0,0.0,12,0,101112,2,3,<NA>,11:31:22.33,2025-08-01,11:31:22.33,2025-08-01,True,False,1040.0,1040.0,111.43,-78.93,0,1,DINEIN1,1,False,0.0,0,False,11:31:22.33,2025-08-01,0.0,False,1,0.0,DINEIN1,0.0,0,0,-99.99,-10000000000,<NA>,0.0,0,15991,0,0,0,11:31:22.33,0.0,1,0,0.0,0,0,0,11:31:22.33,11:31:22.33
11,Manam,Manam Greenhills,15992,0.0,0.0,17,0,101112,2,1,<NA>,11:40:49.357,2025-08-01,11:40:49.357,2025-08-01,True,False,910.0,910.0,116.25,-82.34,0,1,DINEIN1,1,False,0.0,0,False,11:40:49.357,2025-08-01,0.0,False,1,0.0,DINEIN1,0.0,0,0,-99.99,-10000000000,<NA>,0.0,0,15992,0,0,0,11:40:49.357,0.0,1,0,0.0,0,0,0,11:40:49.357,11:40:49.357
11,Manam,Manam Greenhills,15993,0.0,0.0,40,0,101112,1,1,<NA>,11:56:58.307,2025-08-01,11:56:58.307,2025-08-01,True,False,520.0,520.0,55.72,-39.46,0,1,DINEIN1,1,False,0.0,0,False,11:56:58.307,2025-08-01,0.0,False,1,0.0,DINEIN1,0.0,0,0,-99.99,-10000000000,<NA>,0.0,0,15993,0,0,0,11:56:58.307,0.0,1,0,0.0,0,0,0,11:56:58.307,11:56:58.307
11,Manam,Manam Greenhills,15994,0.0,0.0,1,0,101607,2,3,<NA>,11:32:38.067,2025-08-01,11:32:38.067,2025-08-01,True,False,913.3,913.3,51.69,-65.91,0,1,DINEIN1,1,False,86.17,0,False,11:32:38.067,2025-08-01,0.0,False,1,0.0,DINEIN1,0.0,0,0,-99.99,-10000000000,<NA>,0.0,0,15994,0,0,0,11:32:38.067,0.0,1,0,0.0,0,0,0,11:32:38.067,11:32:38.067
11,Manam,Manam Greenhills,15995,0.0,0.0,5,0,101607,3,1,<NA>,11:37:04.143,2025-08-01,11:37:04.143,2025-08-01,True,False,1223.21,1223.21,50.89142857142858,-93.73,0,1,DINEIN1,1,False,169.64,0,False,11:37:04.143,2025-08-01,0.0,False,1,0.0,DINEIN1,0.0,0,0,-99.99,-10000000000,<NA>,0.0,0,15995,0,0,0,11:37:04.143,0.0,1,0,0.0,0,0,0,11:37:04.143,11:37:04.143
11,Manam,Manam Greenhills,15996,0.0,0.0,10,0,101607,2,1,<NA>,11:54:32.533,2025-08-01,11:54:32.533,2025-08-01,True,False,900.0,900.0,96.44,-68.3,0,1,DINEIN1,1,False,0.0,0,False,11:54:32.533,2025-08-01,0.0,False,1,0.0,DINEIN1,0.0,0,0,-99.99,-10000000000,<NA>,0.0,0,15996,0,0,0,11:54:32.533,0.0,1,0,0.0,0,0,0,11:54:32.533,11:54:32.533
11,Manam,Manam Greenhills,15997,0.0,0.0,0,0,101607,0,12,<NA>,12:40:08.84,2025-08-01,12:40:08.84,2025-08-01,True,False,225.0,225.0,24.11,0.0,0,1,GRABFOOD,1,False,0.0,0,False,12:40:08.84,2025-08-01,0.0,False,1,0.0,GRABFOOD,0.0,0,0,-99.99,-10000000000,<NA>,0.0,0,15997,0,0,0,12:40:08.84,0.0,1,0,0.0,0,0,0,12:40:08.84,12:40:08.84
